ID,route,stop_num,year,nlcd_code,count,numpix,percent,class,ijbg_class,description,color
309,drhm-02,9,2025,43,110,563,19.53818828,forest,mixed forest,Mixed Forest,#B5C98E
309,drhm-02,9,2025,81,37,563,6.571936057,planted,pasture,Pasture/Hay,#DBD83D
310,drhm-02,10,2025,11,51,560,9.107142857,water,water,Open Water,#476BA0
310,drhm-02,10,2025,21,32,560,5.714285714,developed,developed,"Developed, Open Space",#DDC9C9
310,drhm-02,10,2025,22,18,560,3.214285714,developed,developed,"Developed, Low Intensity",#D89382
310,drhm-02,10,2025,41,226,560,40.35714286,forest,deciduous forest,Deciduous Forest,#68AA63
310,drhm-02,10,2025,42,20,560,3.571428571,forest,evergreen forest,Evergreen Forest,#1C6330
310,drhm-02,10,2025,43,93,560,16.60714286,forest,mixed forest,Mixed Forest,#B5C98E
310,drhm-02,10,2025,71,15,560,2.678571429,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
310,drhm-02,10,2025,81,105,560,18.75,planted,pasture,Pasture/Hay,#DBD83D
311,drhm-02,11,2025,21,63,558,11.29032258,developed,developed,"Developed, Open Space",#DDC9C9
311,drhm-02,11,2025,22,24,558,4.301075269,developed,developed,"Developed, Low Intensity",#D89382
311,drhm-02,11,2025,41,203,558,36.37992832,forest,deciduous forest,Deciduous Forest,#68AA63
311,drhm-02,11,2025,42,27,558,4.838709677,forest,evergreen forest,Evergreen Forest,#1C6330
311,drhm-02,11,2025,43,65,558,11.64874552,forest,mixed forest,Mixed Forest,#B5C98E
311,drhm-02,11,2025,81,176,558,31.54121864,planted,pasture,Pasture/Hay,#DBD83D
312,drhm-02,12,2025,11,2,556,0.35971223,water,water,Open Water,#476BA0
312,drhm-02,12,2025,21,92,556,16.54676259,developed,developed,"Developed, Open Space",#DDC9C9
312,drhm-02,12,2025,22,13,556,2.338129496,developed,developed,"Developed, Low Intensity",#D89382
312,drhm-02,12,2025,41,54,556,9.712230216,forest,deciduous forest,Deciduous Forest,#68AA63
312,drhm-02,12,2025,42,24,556,4.316546763,forest,evergreen forest,Evergreen Forest,#1C6330
312,drhm-02,12,2025,43,80,556,14.38848921,forest,mixed forest,Mixed Forest,#B5C98E
312,drhm-02,12,2025,71,1,556,0.179856115,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
312,drhm-02,12,2025,81,229,556,41.18705036,planted,pasture,Pasture/Hay,#DBD83D
312,drhm-02,12,2025,82,61,556,10.97122302,planted,cultivated crops,Cultivated Crops,#AA7028
313,drhm-02,13,2025,21,51,558,9.139784946,developed,developed,"Developed, Open Space",#DDC9C9
313,drhm-02,13,2025,22,3,558,0.537634409,developed,developed,"Developed, Low Intensity",#D89382
313,drhm-02,13,2025,41,67,558,12.00716846,forest,deciduous forest,Deciduous Forest,#68AA63
313,drhm-02,13,2025,42,55,558,9.856630824,forest,evergreen forest,Evergreen Forest,#1C6330
313,drhm-02,13,2025,43,132,558,23.65591398,forest,mixed forest,Mixed Forest,#B5C98E
313,drhm-02,13,2025,81,209,558,37.45519713,planted,pasture,Pasture/Hay,#DBD83D
313,drhm-02,13,2025,82,41,558,7.347670251,planted,cultivated crops,Cultivated Crops,#AA7028
314,drhm-02,14,2025,21,69,558,12.3655914,developed,developed,"Developed, Open Space",#DDC9C9
314,drhm-02,14,2025,22,9,558,1.612903226,developed,developed,"Developed, Low Intensity",#D89382
314,drhm-02,14,2025,23,3,558,0.537634409,developed,developed,"Developed, Medium Intensity",#ED0000
314,drhm-02,14,2025,41,223,558,39.96415771,forest,deciduous forest,Deciduous Forest,#68AA63
314,drhm-02,14,2025,42,12,558,2.150537634,forest,evergreen forest,Evergreen Forest,#1C6330
314,drhm-02,14,2025,43,146,558,26.16487455,forest,mixed forest,Mixed Forest,#B5C98E
314,drhm-02,14,2025,71,7,558,1.254480287,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
314,drhm-02,14,2025,81,89,558,15.94982079,planted,pasture,Pasture/Hay,#DBD83D
315,drhm-02,15,2025,11,14,555,2.522522523,water,water,Open Water,#476BA0
315,drhm-02,15,2025,21,61,555,10.99099099,developed,developed,"Developed, Open Space",#DDC9C9
315,drhm-02,15,2025,22,19,555,3.423423423,developed,developed,"Developed, Low Intensity",#D89382
315,drhm-02,15,2025,23,5,555,0.900900901,developed,developed,"Developed, Medium Intensity",#ED0000
315,drhm-02,15,2025,41,78,555,14.05405405,forest,deciduous forest,Deciduous Forest,#68AA63
315,drhm-02,15,2025,42,21,555,3.783783784,forest,evergreen forest,Evergreen Forest,#1C6330
315,drhm-02,15,2025,43,61,555,10.99099099,forest,mixed forest,Mixed Forest,#B5C98E
315,drhm-02,15,2025,52,4,555,0.720720721,shrubland,shrubland,Scrub/Shrub,#CCBA7C
315,drhm-02,15,2025,71,2,555,0.36036036,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
315,drhm-02,15,2025,81,290,555,52.25225225,planted,pasture,Pasture/Hay,#DBD83D
316,drhm-02,16,2025,11,2,553,0.361663653,water,water,Open Water,#476BA0
316,drhm-02,16,2025,21,50,553,9.04159132,developed,developed,"Developed, Open Space",#DDC9C9
316,drhm-02,16,2025,22,13,553,2.350813743,developed,developed,"Developed, Low Intensity",#D89382
316,drhm-02,16,2025,41,247,553,44.66546112,forest,deciduous forest,Deciduous Forest,#68AA63
316,drhm-02,16,2025,42,2,553,0.361663653,forest,evergreen forest,Evergreen Forest,#1C6330
316,drhm-02,16,2025,43,106,553,19.1681736,forest,mixed forest,Mixed Forest,#B5C98E
316,drhm-02,16,2025,52,2,553,0.361663653,shrubland,shrubland,Scrub/Shrub,#CCBA7C
316,drhm-02,16,2025,71,1,553,0.180831826,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
316,drhm-02,16,2025,81,130,553,23.50813743,planted,pasture,Pasture/Hay,#DBD83D
317,drhm-02,17,2025,21,62,563,11.01243339,developed,developed,"Developed, Open Space",#DDC9C9
317,drhm-02,17,2025,22,22,563,3.907637655,developed,developed,"Developed, Low Intensity",#D89382
317,drhm-02,17,2025,41,142,563,25.22202487,forest,deciduous forest,Deciduous Forest,#68AA63
317,drhm-02,17,2025,42,110,563,19.53818828,forest,evergreen forest,Evergreen Forest,#1C6330
317,drhm-02,17,2025,43,139,563,24.68916519,forest,mixed forest,Mixed Forest,#B5C98E
317,drhm-02,17,2025,52,5,563,0.888099467,shrubland,shrubland,Scrub/Shrub,#CCBA7C
317,drhm-02,17,2025,81,83,563,14.74245115,planted,pasture,Pasture/Hay,#DBD83D
318,drhm-02,18,2025,11,5,556,0.899280576,water,water,Open Water,#476BA0
318,drhm-02,18,2025,21,49,556,8.81294964,developed,developed,"Developed, Open Space",#DDC9C9
318,drhm-02,18,2025,22,15,556,2.697841727,developed,developed,"Developed, Low Intensity",#D89382
318,drhm-02,18,2025,41,147,556,26.43884892,forest,deciduous forest,Deciduous Forest,#68AA63
318,drhm-02,18,2025,42,147,556,26.43884892,forest,evergreen forest,Evergreen Forest,#1C6330
318,drhm-02,18,2025,43,109,556,19.60431655,forest,mixed forest,Mixed Forest,#B5C98E
318,drhm-02,18,2025,52,15,556,2.697841727,shrubland,shrubland,Scrub/Shrub,#CCBA7C
318,drhm-02,18,2025,81,69,556,12.41007194,planted,pasture,Pasture/Hay,#DBD83D
319,drhm-02,19,2025,21,61,563,10.8348135,developed,developed,"Developed, Open Space",#DDC9C9
319,drhm-02,19,2025,22,24,563,4.262877442,developed,developed,"Developed, Low Intensity",#D89382
319,drhm-02,19,2025,23,7,563,1.243339254,developed,developed,"Developed, Medium Intensity",#ED0000
319,drhm-02,19,2025,41,171,563,30.37300178,forest,deciduous forest,Deciduous Forest,#68AA63
319,drhm-02,19,2025,42,37,563,6.571936057,forest,evergreen forest,Evergreen Forest,#1C6330
319,drhm-02,19,2025,43,112,563,19.89342806,forest,mixed forest,Mixed Forest,#B5C98E
319,drhm-02,19,2025,52,58,563,10.30195382,shrubland,shrubland,Scrub/Shrub,#CCBA7C
319,drhm-02,19,2025,71,54,563,9.591474245,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
319,drhm-02,19,2025,81,13,563,2.309058615,planted,pasture,Pasture/Hay,#DBD83D
319,drhm-02,19,2025,82,26,563,4.618117229,planted,cultivated crops,Cultivated Crops,#AA7028
320,drhm-02,20,2025,21,48,561,8.556149733,developed,developed,"Developed, Open Space",#DDC9C9
320,drhm-02,20,2025,22,52,561,9.26916221,developed,developed,"Developed, Low Intensity",#D89382
320,drhm-02,20,2025,23,16,561,2.852049911,developed,developed,"Developed, Medium Intensity",#ED0000
320,drhm-02,20,2025,41,166,561,29.59001783,forest,deciduous forest,Deciduous Forest,#68AA63
320,drhm-02,20,2025,43,48,561,8.556149733,forest,mixed forest,Mixed Forest,#B5C98E
320,drhm-02,20,2025,52,9,561,1.604278075,shrubland,shrubland,Scrub/Shrub,#CCBA7C
320,drhm-02,20,2025,71,5,561,0.891265597,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
320,drhm-02,20,2025,81,109,561,19.42959002,planted,pasture,Pasture/Hay,#DBD83D
320,drhm-02,20,2025,82,108,561,19.2513369,planted,cultivated crops,Cultivated Crops,#AA7028
321,drhm-03,1,2025,21,94,558,16.84587814,developed,developed,"Developed, Open Space",#DDC9C9
321,drhm-03,1,2025,22,323,558,57.88530466,developed,developed,"Developed, Low Intensity",#D89382
321,drhm-03,1,2025,23,129,558,23.11827957,developed,developed,"Developed, Medium Intensity",#ED0000
321,drhm-03,1,2025,24,12,558,2.150537634,developed,developed,"Developed, High Intensity",#AA0000
322,drhm-03,2,2025,21,106,559,18.96243292,developed,developed,"Developed, Open Space",#DDC9C9
322,drhm-03,2,2025,22,208,559,37.20930233,developed,developed,"Developed, Low Intensity",#D89382
322,drhm-03,2,2025,23,163,559,29.15921288,developed,developed,"Developed, Medium Intensity",#ED0000
322,drhm-03,2,2025,24,71,559,12.70125224,developed,developed,"Developed, High Intensity",#AA0000
322,drhm-03,2,2025,41,10,559,1.788908766,forest,deciduous forest,Deciduous Forest,#68AA63
322,drhm-03,2,2025,43,1,559,0.178890877,forest,mixed forest,Mixed Forest,#B5C98E
323,drhm-03,3,2025,21,87,557,15.61938959,developed,developed,"Developed, Open Space",#DDC9C9
323,drhm-03,3,2025,22,170,557,30.52064632,developed,developed,"Developed, Low Intensity",#D89382
323,drhm-03,3,2025,23,215,557,38.59964093,developed,developed,"Developed, Medium Intensity",#ED0000
323,drhm-03,3,2025,24,69,557,12.38779174,developed,developed,"Developed, High Intensity",#AA0000
323,drhm-03,3,2025,42,16,557,2.872531418,forest,evergreen forest,Evergreen Forest,#1C6330
324,drhm-03,4,2025,21,189,557,33.93177738,developed,developed,"Developed, Open Space",#DDC9C9
324,drhm-03,4,2025,22,217,557,38.95870736,developed,developed,"Developed, Low Intensity",#D89382
324,drhm-03,4,2025,23,103,557,18.49192101,developed,developed,"Developed, Medium Intensity",#ED0000
324,drhm-03,4,2025,24,45,557,8.078994614,developed,developed,"Developed, High Intensity",#AA0000
324,drhm-03,4,2025,43,3,557,0.538599641,forest,mixed forest,Mixed Forest,#B5C98E
325,drhm-03,5,2025,21,193,562,34.34163701,developed,developed,"Developed, Open Space",#DDC9C9
325,drhm-03,5,2025,22,277,562,49.28825623,developed,developed,"Developed, Low Intensity",#D89382
325,drhm-03,5,2025,23,91,562,16.19217082,developed,developed,"Developed, Medium Intensity",#ED0000
325,drhm-03,5,2025,24,1,562,0.177935943,developed,developed,"Developed, High Intensity",#AA0000
326,drhm-03,6,2025,11,4,561,0.713012478,water,water,Open Water,#476BA0
326,drhm-03,6,2025,21,328,561,58.46702317,developed,developed,"Developed, Open Space",#DDC9C9
326,drhm-03,6,2025,22,220,561,39.21568627,developed,developed,"Developed, Low Intensity",#D89382
326,drhm-03,6,2025,23,9,561,1.604278075,developed,developed,"Developed, Medium Intensity",#ED0000
327,drhm-03,7,2025,21,293,559,52.41502683,developed,developed,"Developed, Open Space",#DDC9C9
327,drhm-03,7,2025,22,177,559,31.66368515,developed,developed,"Developed, Low Intensity",#D89382
327,drhm-03,7,2025,23,17,559,3.041144902,developed,developed,"Developed, Medium Intensity",#ED0000
327,drhm-03,7,2025,41,46,559,8.228980322,forest,deciduous forest,Deciduous Forest,#68AA63
327,drhm-03,7,2025,42,12,559,2.146690519,forest,evergreen forest,Evergreen Forest,#1C6330
327,drhm-03,7,2025,43,14,559,2.504472272,forest,mixed forest,Mixed Forest,#B5C98E
328,drhm-03,8,2025,11,14,561,2.495543672,water,water,Open Water,#476BA0
328,drhm-03,8,2025,21,289,561,51.51515152,developed,developed,"Developed, Open Space",#DDC9C9
328,drhm-03,8,2025,22,228,561,40.64171123,developed,developed,"Developed, Low Intensity",#D89382
328,drhm-03,8,2025,23,19,561,3.386809269,developed,developed,"Developed, Medium Intensity",#ED0000
328,drhm-03,8,2025,41,11,561,1.960784314,forest,deciduous forest,Deciduous Forest,#68AA63
329,drhm-03,9,2025,21,323,558,57.88530466,developed,developed,"Developed, Open Space",#DDC9C9
329,drhm-03,9,2025,22,164,558,29.390681,developed,developed,"Developed, Low Intensity",#D89382
329,drhm-03,9,2025,23,7,558,1.254480287,developed,developed,"Developed, Medium Intensity",#ED0000
329,drhm-03,9,2025,41,54,558,9.677419355,forest,deciduous forest,Deciduous Forest,#68AA63
329,drhm-03,9,2025,42,1,558,0.17921147,forest,evergreen forest,Evergreen Forest,#1C6330
329,drhm-03,9,2025,43,9,558,1.612903226,forest,mixed forest,Mixed Forest,#B5C98E
330,drhm-03,10,2025,11,1,558,0.17921147,water,water,Open Water,#476BA0
330,drhm-03,10,2025,21,237,558,42.47311828,developed,developed,"Developed, Open Space",#DDC9C9
330,drhm-03,10,2025,22,192,558,34.40860215,developed,developed,"Developed, Low Intensity",#D89382
330,drhm-03,10,2025,23,1,558,0.17921147,developed,developed,"Developed, Medium Intensity",#ED0000
330,drhm-03,10,2025,42,113,558,20.25089606,forest,evergreen forest,Evergreen Forest,#1C6330
330,drhm-03,10,2025,43,13,558,2.329749104,forest,mixed forest,Mixed Forest,#B5C98E
330,drhm-03,10,2025,81,1,558,0.17921147,planted,pasture,Pasture/Hay,#DBD83D
331,drhm-03,11,2025,11,4,562,0.711743772,water,water,Open Water,#476BA0
331,drhm-03,11,2025,21,44,562,7.829181495,developed,developed,"Developed, Open Space",#DDC9C9
331,drhm-03,11,2025,22,29,562,5.160142349,developed,developed,"Developed, Low Intensity",#D89382
331,drhm-03,11,2025,41,104,562,18.50533808,forest,deciduous forest,Deciduous Forest,#68AA63
331,drhm-03,11,2025,42,228,562,40.56939502,forest,evergreen forest,Evergreen Forest,#1C6330
331,drhm-03,11,2025,43,143,562,25.44483986,forest,mixed forest,Mixed Forest,#B5C98E
331,drhm-03,11,2025,71,1,562,0.177935943,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
331,drhm-03,11,2025,81,8,562,1.423487544,planted,pasture,Pasture/Hay,#DBD83D
331,drhm-03,11,2025,90,1,562,0.177935943,wetlands,wetlands,Woody Wetlands,#BAD8EA
332,drhm-03,12,2025,21,68,560,12.14285714,developed,developed,"Developed, Open Space",#DDC9C9
332,drhm-03,12,2025,22,23,560,4.107142857,developed,developed,"Developed, Low Intensity",#D89382
332,drhm-03,12,2025,41,68,560,12.14285714,forest,deciduous forest,Deciduous Forest,#68AA63
332,drhm-03,12,2025,42,179,560,31.96428571,forest,evergreen forest,Evergreen Forest,#1C6330
332,drhm-03,12,2025,43,161,560,28.75,forest,mixed forest,Mixed Forest,#B5C98E
332,drhm-03,12,2025,81,61,560,10.89285714,planted,pasture,Pasture/Hay,#DBD83D
333,drhm-03,13,2025,21,296,551,53.72050817,developed,developed,"Developed, Open Space",#DDC9C9
333,drhm-03,13,2025,22,206,551,37.38656987,developed,developed,"Developed, Low Intensity",#D89382
333,drhm-03,13,2025,23,35,551,6.352087114,developed,developed,"Developed, Medium Intensity",#ED0000
333,drhm-03,13,2025,41,13,551,2.359346642,forest,deciduous forest,Deciduous Forest,#68AA63
333,drhm-03,13,2025,43,1,551,0.181488203,forest,mixed forest,Mixed Forest,#B5C98E
334,drhm-03,14,2025,11,67,560,11.96428571,water,water,Open Water,#476BA0
334,drhm-03,14,2025,21,380,560,67.85714286,developed,developed,"Developed, Open Space",#DDC9C9
334,drhm-03,14,2025,22,106,560,18.92857143,developed,developed,"Developed, Low Intensity",#D89382
334,drhm-03,14,2025,23,1,560,0.178571429,developed,developed,"Developed, Medium Intensity",#ED0000
334,drhm-03,14,2025,41,1,560,0.178571429,forest,deciduous forest,Deciduous Forest,#68AA63
334,drhm-03,14,2025,42,3,560,0.535714286,forest,evergreen forest,Evergreen Forest,#1C6330
334,drhm-03,14,2025,43,2,560,0.357142857,forest,mixed forest,Mixed Forest,#B5C98E
335,drhm-03,15,2025,21,311,554,56.13718412,developed,developed,"Developed, Open Space",#DDC9C9
335,drhm-03,15,2025,22,90,554,16.24548736,developed,developed,"Developed, Low Intensity",#D89382
335,drhm-03,15,2025,23,6,554,1.083032491,developed,developed,"Developed, Medium Intensity",#ED0000
335,drhm-03,15,2025,41,64,554,11.55234657,forest,deciduous forest,Deciduous Forest,#68AA63
335,drhm-03,15,2025,42,46,554,8.303249097,forest,evergreen forest,Evergreen Forest,#1C6330
335,drhm-03,15,2025,43,37,554,6.678700361,forest,mixed forest,Mixed Forest,#B5C98E
336,drhm-03,16,2025,21,286,560,51.07142857,developed,developed,"Developed, Open Space",#DDC9C9
336,drhm-03,16,2025,22,176,560,31.42857143,developed,developed,"Developed, Low Intensity",#D89382
336,drhm-03,16,2025,23,24,560,4.285714286,developed,developed,"Developed, Medium Intensity",#ED0000
336,drhm-03,16,2025,41,47,560,8.392857143,forest,deciduous forest,Deciduous Forest,#68AA63
336,drhm-03,16,2025,42,3,560,0.535714286,forest,evergreen forest,Evergreen Forest,#1C6330
336,drhm-03,16,2025,43,24,560,4.285714286,forest,mixed forest,Mixed Forest,#B5C98E
337,drhm-03,17,2025,21,227,554,40.97472924,developed,developed,"Developed, Open Space",#DDC9C9
337,drhm-03,17,2025,22,245,554,44.22382671,developed,developed,"Developed, Low Intensity",#D89382
337,drhm-03,17,2025,23,56,554,10.10830325,developed,developed,"Developed, Medium Intensity",#ED0000
337,drhm-03,17,2025,24,3,554,0.541516245,developed,developed,"Developed, High Intensity",#AA0000
337,drhm-03,17,2025,41,10,554,1.805054152,forest,deciduous forest,Deciduous Forest,#68AA63
337,drhm-03,17,2025,43,13,554,2.346570397,forest,mixed forest,Mixed Forest,#B5C98E
338,drhm-03,18,2025,21,140,560,25,developed,developed,"Developed, Open Space",#DDC9C9
338,drhm-03,18,2025,22,157,560,28.03571429,developed,developed,"Developed, Low Intensity",#D89382
338,drhm-03,18,2025,23,63,560,11.25,developed,developed,"Developed, Medium Intensity",#ED0000
338,drhm-03,18,2025,41,81,560,14.46428571,forest,deciduous forest,Deciduous Forest,#68AA63
338,drhm-03,18,2025,42,41,560,7.321428571,forest,evergreen forest,Evergreen Forest,#1C6330
338,drhm-03,18,2025,43,75,560,13.39285714,forest,mixed forest,Mixed Forest,#B5C98E
338,drhm-03,18,2025,81,3,560,0.535714286,planted,pasture,Pasture/Hay,#DBD83D
339,drhm-03,19,2025,21,199,561,35.47237077,developed,developed,"Developed, Open Space",#DDC9C9
339,drhm-03,19,2025,22,45,561,8.021390374,developed,developed,"Developed, Low Intensity",#D89382
339,drhm-03,19,2025,41,164,561,29.23351159,forest,deciduous forest,Deciduous Forest,#68AA63
339,drhm-03,19,2025,42,45,561,8.021390374,forest,evergreen forest,Evergreen Forest,#1C6330
339,drhm-03,19,2025,43,106,561,18.89483066,forest,mixed forest,Mixed Forest,#B5C98E
339,drhm-03,19,2025,52,1,561,0.178253119,shrubland,shrubland,Scrub/Shrub,#CCBA7C
339,drhm-03,19,2025,71,1,561,0.178253119,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
340,drhm-03,20,2025,21,135,561,24.06417112,developed,developed,"Developed, Open Space",#DDC9C9
340,drhm-03,20,2025,22,54,561,9.625668449,developed,developed,"Developed, Low Intensity",#D89382
340,drhm-03,20,2025,41,175,561,31.1942959,forest,deciduous forest,Deciduous Forest,#68AA63
340,drhm-03,20,2025,42,70,561,12.47771836,forest,evergreen forest,Evergreen Forest,#1C6330
340,drhm-03,20,2025,43,126,561,22.45989305,forest,mixed forest,Mixed Forest,#B5C98E
340,drhm-03,20,2025,81,1,561,0.178253119,planted,pasture,Pasture/Hay,#DBD83D
341,drhm-04,1,2025,21,189,554,34.11552347,developed,developed,"Developed, Open Space",#DDC9C9
341,drhm-04,1,2025,22,216,554,38.98916968,developed,developed,"Developed, Low Intensity",#D89382
341,drhm-04,1,2025,23,97,554,17.50902527,developed,developed,"Developed, Medium Intensity",#ED0000
341,drhm-04,1,2025,24,27,554,4.873646209,developed,developed,"Developed, High Intensity",#AA0000
341,drhm-04,1,2025,41,6,554,1.083032491,forest,deciduous forest,Deciduous Forest,#68AA63
341,drhm-04,1,2025,42,5,554,0.902527076,forest,evergreen forest,Evergreen Forest,#1C6330
341,drhm-04,1,2025,43,14,554,2.527075812,forest,mixed forest,Mixed Forest,#B5C98E
342,drhm-04,2,2025,11,9,560,1.607142857,water,water,Open Water,#476BA0
342,drhm-04,2,2025,21,249,560,44.46428571,developed,developed,"Developed, Open Space",#DDC9C9
342,drhm-04,2,2025,22,93,560,16.60714286,developed,developed,"Developed, Low Intensity",#D89382
342,drhm-04,2,2025,23,1,560,0.178571429,developed,developed,"Developed, Medium Intensity",#ED0000
342,drhm-04,2,2025,41,147,560,26.25,forest,deciduous forest,Deciduous Forest,#68AA63
342,drhm-04,2,2025,42,17,560,3.035714286,forest,evergreen forest,Evergreen Forest,#1C6330
342,drhm-04,2,2025,43,40,560,7.142857143,forest,mixed forest,Mixed Forest,#B5C98E
342,drhm-04,2,2025,71,2,560,0.357142857,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
