"County_Route","nlcd","year","routequarter","frequency","totpix","class","ijbg_class","description","color","percent"
"Orange-10","71",2021,2,12,2791,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.429953421712648
"Orange-10","81",2001,2,326,2791,"planted","pasture","Pasture/Hay","#DBD83D",11.6804012898603
"Orange-10","81",2004,2,326,2791,"planted","pasture","Pasture/Hay","#DBD83D",11.6804012898603
"Orange-10","81",2006,2,326,2791,"planted","pasture","Pasture/Hay","#DBD83D",11.6804012898603
"Orange-10","81",2008,2,326,2791,"planted","pasture","Pasture/Hay","#DBD83D",11.6804012898603
"Orange-10","81",2011,2,322,2791,"planted","pasture","Pasture/Hay","#DBD83D",11.5370834826227
"Orange-10","81",2013,2,322,2791,"planted","pasture","Pasture/Hay","#DBD83D",11.5370834826227
"Orange-10","81",2016,2,322,2791,"planted","pasture","Pasture/Hay","#DBD83D",11.5370834826227
"Orange-10","81",2019,2,312,2791,"planted","pasture","Pasture/Hay","#DBD83D",11.1787889645288
"Orange-10","81",2021,2,312,2791,"planted","pasture","Pasture/Hay","#DBD83D",11.1787889645288
"Orange-10","82",2001,2,0,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Orange-10","82",2004,2,0,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Orange-10","82",2006,2,0,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Orange-10","82",2008,2,0,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Orange-10","82",2011,2,0,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Orange-10","82",2013,2,0,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Orange-10","82",2016,2,0,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Orange-10","82",2019,2,0,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Orange-10","82",2021,2,0,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Orange-10","90",2001,2,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2004,2,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2006,2,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2008,2,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2011,2,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2013,2,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2016,2,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2019,2,1,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.0358294518093873
"Orange-10","90",2021,2,1,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.0358294518093873
"Orange-10","95",2001,2,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2004,2,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2006,2,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2008,2,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2011,2,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2013,2,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2016,2,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2019,2,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2021,2,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","11",2001,3,19,2791,"water","water","Open Water","#476BA0",0.680759584378359
"Orange-10","11",2004,3,19,2791,"water","water","Open Water","#476BA0",0.680759584378359
"Orange-10","11",2006,3,19,2791,"water","water","Open Water","#476BA0",0.680759584378359
"Orange-10","11",2008,3,19,2791,"water","water","Open Water","#476BA0",0.680759584378359
"Orange-10","11",2011,3,19,2791,"water","water","Open Water","#476BA0",0.680759584378359
"Orange-10","11",2013,3,19,2791,"water","water","Open Water","#476BA0",0.680759584378359
"Orange-10","11",2016,3,19,2791,"water","water","Open Water","#476BA0",0.680759584378359
"Orange-10","11",2019,3,19,2791,"water","water","Open Water","#476BA0",0.680759584378359
"Orange-10","11",2021,3,19,2791,"water","water","Open Water","#476BA0",0.680759584378359
"Orange-10","21",2001,3,678,2791,"developed","developed","Developed, Open Space","#DDC9C9",24.2923683267646
"Orange-10","21",2004,3,678,2791,"developed","developed","Developed, Open Space","#DDC9C9",24.2923683267646
"Orange-10","21",2006,3,678,2791,"developed","developed","Developed, Open Space","#DDC9C9",24.2923683267646
"Orange-10","21",2008,3,678,2791,"developed","developed","Developed, Open Space","#DDC9C9",24.2923683267646
"Orange-10","21",2011,3,678,2791,"developed","developed","Developed, Open Space","#DDC9C9",24.2923683267646
"Orange-10","21",2013,3,678,2791,"developed","developed","Developed, Open Space","#DDC9C9",24.2923683267646
"Orange-10","21",2016,3,685,2791,"developed","developed","Developed, Open Space","#DDC9C9",24.5431744894303
"Orange-10","21",2019,3,748,2791,"developed","developed","Developed, Open Space","#DDC9C9",26.8004299534217
"Orange-10","21",2021,3,752,2791,"developed","developed","Developed, Open Space","#DDC9C9",26.9437477606593
"Orange-10","22",2001,3,119,2791,"developed","developed","Developed, Low Intensity","#D89382",4.26370476531709
"Orange-10","22",2004,3,119,2791,"developed","developed","Developed, Low Intensity","#D89382",4.26370476531709
"Orange-10","22",2006,3,119,2791,"developed","developed","Developed, Low Intensity","#D89382",4.26370476531709
"Orange-10","22",2008,3,119,2791,"developed","developed","Developed, Low Intensity","#D89382",4.26370476531709
"Orange-10","22",2011,3,119,2791,"developed","developed","Developed, Low Intensity","#D89382",4.26370476531709
"Orange-10","22",2013,3,119,2791,"developed","developed","Developed, Low Intensity","#D89382",4.26370476531709
"Orange-10","22",2016,3,122,2791,"developed","developed","Developed, Low Intensity","#D89382",4.37119312074525
"Orange-10","22",2019,3,154,2791,"developed","developed","Developed, Low Intensity","#D89382",5.51773557864565
"Orange-10","22",2021,3,162,2791,"developed","developed","Developed, Low Intensity","#D89382",5.80437119312074
"Orange-10","23",2001,3,7,2791,"developed","developed","Developed, Medium Intensity","#ED0000",0.250806162665711
"Orange-10","23",2004,3,7,2791,"developed","developed","Developed, Medium Intensity","#ED0000",0.250806162665711
"Orange-10","23",2006,3,7,2791,"developed","developed","Developed, Medium Intensity","#ED0000",0.250806162665711
"Orange-10","23",2008,3,7,2791,"developed","developed","Developed, Medium Intensity","#ED0000",0.250806162665711
"Orange-10","23",2011,3,7,2791,"developed","developed","Developed, Medium Intensity","#ED0000",0.250806162665711
"Orange-10","23",2013,3,7,2791,"developed","developed","Developed, Medium Intensity","#ED0000",0.250806162665711
"Orange-10","23",2016,3,9,2791,"developed","developed","Developed, Medium Intensity","#ED0000",0.322465066284486
"Orange-10","23",2019,3,18,2791,"developed","developed","Developed, Medium Intensity","#ED0000",0.644930132568972
"Orange-10","23",2021,3,29,2791,"developed","developed","Developed, Medium Intensity","#ED0000",1.03905410247223
"Orange-10","24",2001,3,1,2791,"developed","developed","Developed, High Intensity","#AA0000",0.0358294518093873
"Orange-10","24",2004,3,1,2791,"developed","developed","Developed, High Intensity","#AA0000",0.0358294518093873
"Orange-10","24",2006,3,1,2791,"developed","developed","Developed, High Intensity","#AA0000",0.0358294518093873
"Orange-10","24",2008,3,1,2791,"developed","developed","Developed, High Intensity","#AA0000",0.0358294518093873
"Orange-10","24",2011,3,1,2791,"developed","developed","Developed, High Intensity","#AA0000",0.0358294518093873
"Orange-10","24",2013,3,1,2791,"developed","developed","Developed, High Intensity","#AA0000",0.0358294518093873
"Orange-10","24",2016,3,1,2791,"developed","developed","Developed, High Intensity","#AA0000",0.0358294518093873
"Orange-10","24",2019,3,3,2791,"developed","developed","Developed, High Intensity","#AA0000",0.107488355428162
"Orange-10","24",2021,3,3,2791,"developed","developed","Developed, High Intensity","#AA0000",0.107488355428162
"Orange-10","31",2001,3,0,2791,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2004,3,0,2791,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2006,3,0,2791,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2008,3,0,2791,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2011,3,0,2791,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2013,3,0,2791,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2016,3,0,2791,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2019,3,0,2791,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2021,3,2,2791,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0716589036187746
"Orange-10","41",2001,3,1113,2791,"forest","deciduous forest","Deciduous Forest","#68AA63",39.8781798638481
"Orange-10","41",2004,3,1113,2791,"forest","deciduous forest","Deciduous Forest","#68AA63",39.8781798638481
"Orange-10","41",2006,3,1117,2791,"forest","deciduous forest","Deciduous Forest","#68AA63",40.0214976710856
"Orange-10","41",2008,3,1148,2791,"forest","deciduous forest","Deciduous Forest","#68AA63",41.1322106771766
"Orange-10","41",2011,3,1175,2791,"forest","deciduous forest","Deciduous Forest","#68AA63",42.0996058760301
"Orange-10","41",2013,3,1177,2791,"forest","deciduous forest","Deciduous Forest","#68AA63",42.1712647796489
"Orange-10","41",2016,3,1176,2791,"forest","deciduous forest","Deciduous Forest","#68AA63",42.1354353278395
"Orange-10","41",2019,3,1105,2791,"forest","deciduous forest","Deciduous Forest","#68AA63",39.591544249373
"Orange-10","41",2021,3,1105,2791,"forest","deciduous forest","Deciduous Forest","#68AA63",39.591544249373
"Orange-10","42",2001,3,75,2791,"forest","evergreen forest","Evergreen Forest","#1C6330",2.68720888570405
"Orange-10","42",2004,3,75,2791,"forest","evergreen forest","Evergreen Forest","#1C6330",2.68720888570405
"Orange-10","42",2006,3,75,2791,"forest","evergreen forest","Evergreen Forest","#1C6330",2.68720888570405
"Orange-10","42",2008,3,88,2791,"forest","evergreen forest","Evergreen Forest","#1C6330",3.15299175922608
"Orange-10","42",2011,3,105,2791,"forest","evergreen forest","Evergreen Forest","#1C6330",3.76209243998567
"Orange-10","42",2013,3,112,2791,"forest","evergreen forest","Evergreen Forest","#1C6330",4.01289860265138
"Orange-10","42",2016,3,112,2791,"forest","evergreen forest","Evergreen Forest","#1C6330",4.01289860265138
"Orange-10","42",2019,3,104,2791,"forest","evergreen forest","Evergreen Forest","#1C6330",3.72626298817628
"Orange-10","42",2021,3,102,2791,"forest","evergreen forest","Evergreen Forest","#1C6330",3.65460408455751
"Orange-10","43",2001,3,191,2791,"forest","mixed forest","Mixed Forest","#B5C98E",6.84342529559298
"Orange-10","43",2004,3,191,2791,"forest","mixed forest","Mixed Forest","#B5C98E",6.84342529559298
"Orange-10","43",2006,3,191,2791,"forest","mixed forest","Mixed Forest","#B5C98E",6.84342529559298
"Orange-10","43",2008,3,199,2791,"forest","mixed forest","Mixed Forest","#B5C98E",7.13006091006808
"Orange-10","43",2011,3,204,2791,"forest","mixed forest","Mixed Forest","#B5C98E",7.30920816911501
"Orange-10","43",2013,3,206,2791,"forest","mixed forest","Mixed Forest","#B5C98E",7.38086707273379
"Orange-10","43",2016,3,197,2791,"forest","mixed forest","Mixed Forest","#B5C98E",7.0584020064493
"Orange-10","43",2019,3,189,2791,"forest","mixed forest","Mixed Forest","#B5C98E",6.7717663919742
"Orange-10","43",2021,3,189,2791,"forest","mixed forest","Mixed Forest","#B5C98E",6.7717663919742
"Orange-10","52",2001,3,0,2791,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0
"Orange-10","52",2004,3,57,2791,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",2.04227875313508
"Orange-10","52",2006,3,55,2791,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.9706198495163
"Orange-10","52",2008,3,52,2791,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.86313149408814
"Orange-10","52",2011,3,11,2791,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.39412396990326
"Orange-10","52",2013,3,0,2791,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0
"Orange-10","52",2016,3,0,2791,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0
"Orange-10","52",2019,3,2,2791,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.0716589036187746
"Orange-10","52",2021,3,1,2791,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.0358294518093873
"Orange-10","71",2001,3,101,2791,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",3.61877463274812
"Orange-10","71",2004,3,44,2791,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.57649587961304
"Orange-10","71",2006,3,43,2791,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.54066642780365
"Orange-10","71",2008,3,0,2791,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0
"Orange-10","71",2011,3,0,2791,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0
"Orange-10","71",2013,3,0,2791,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0
"Orange-10","71",2016,3,9,2791,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.322465066284486
"Orange-10","71",2019,3,22,2791,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.788247939806521
"Orange-10","71",2021,3,21,2791,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.752418487997134
"Orange-10","81",2001,3,385,2791,"planted","pasture","Pasture/Hay","#DBD83D",13.7943389466141
"Orange-10","81",2004,3,385,2791,"planted","pasture","Pasture/Hay","#DBD83D",13.7943389466141
"Orange-10","81",2006,3,384,2791,"planted","pasture","Pasture/Hay","#DBD83D",13.7585094948047
"Orange-10","81",2008,3,378,2791,"planted","pasture","Pasture/Hay","#DBD83D",13.5435327839484
"Orange-10","81",2011,3,370,2791,"planted","pasture","Pasture/Hay","#DBD83D",13.2568971694733
"Orange-10","81",2013,3,370,2791,"planted","pasture","Pasture/Hay","#DBD83D",13.2568971694733
"Orange-10","81",2016,3,359,2791,"planted","pasture","Pasture/Hay","#DBD83D",12.86277319957
"Orange-10","81",2019,3,324,2791,"planted","pasture","Pasture/Hay","#DBD83D",11.6087423862415
"Orange-10","81",2021,3,303,2791,"planted","pasture","Pasture/Hay","#DBD83D",10.8563238982444
"Orange-10","82",2001,3,102,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",3.65460408455751
"Orange-10","82",2004,3,102,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",3.65460408455751
"Orange-10","82",2006,3,102,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",3.65460408455751
"Orange-10","82",2008,3,102,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",3.65460408455751
"Orange-10","82",2011,3,102,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",3.65460408455751
"Orange-10","82",2013,3,102,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",3.65460408455751
"Orange-10","82",2016,3,102,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",3.65460408455751
"Orange-10","82",2019,3,103,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",3.69043353636689
"Orange-10","82",2021,3,103,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",3.69043353636689
"Orange-10","90",2001,3,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2004,3,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2006,3,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2008,3,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2011,3,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2013,3,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2016,3,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2019,3,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2021,3,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","95",2001,3,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2004,3,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2006,3,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2008,3,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2011,3,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2013,3,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2016,3,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2019,3,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2021,3,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","11",2001,4,29,2779,"water","water","Open Water","#476BA0",1.04354084202951
"Orange-10","11",2004,4,30,2779,"water","water","Open Water","#476BA0",1.07952500899604
"Orange-10","11",2006,4,27,2779,"water","water","Open Water","#476BA0",0.971572508096438
"Orange-10","11",2008,4,26,2779,"water","water","Open Water","#476BA0",0.935588341129903
"Orange-10","11",2011,4,28,2779,"water","water","Open Water","#476BA0",1.00755667506297
"Orange-10","11",2013,4,27,2779,"water","water","Open Water","#476BA0",0.971572508096438
"Orange-10","11",2016,4,26,2779,"water","water","Open Water","#476BA0",0.935588341129903
"Orange-10","11",2019,4,26,2779,"water","water","Open Water","#476BA0",0.935588341129903
"Orange-10","11",2021,4,25,2779,"water","water","Open Water","#476BA0",0.899604174163368
"Orange-10","21",2001,4,322,2779,"developed","developed","Developed, Open Space","#DDC9C9",11.5869017632242
"Orange-10","21",2004,4,322,2779,"developed","developed","Developed, Open Space","#DDC9C9",11.5869017632242
