"County_Route","nlcd","year","frequency","totpix","class","ijbg_class","description","color","percent"
"Chatham-07","11",2006,18,11182,"water","water","Open Water","#476BA0",0.160972992309068
"Chatham-07","11",2008,9,11182,"water","water","Open Water","#476BA0",0.0804864961545341
"Chatham-07","11",2011,8,11182,"water","water","Open Water","#476BA0",0.0715435521373636
"Chatham-07","11",2013,11,11182,"water","water","Open Water","#476BA0",0.098372384188875
"Chatham-07","11",2016,13,11182,"water","water","Open Water","#476BA0",0.116258272223216
"Chatham-07","11",2019,13,11182,"water","water","Open Water","#476BA0",0.116258272223216
"Chatham-07","11",2021,13,11182,"water","water","Open Water","#476BA0",0.116258272223216
"Chatham-07","21",2001,903,11182,"developed","developed","Developed, Open Space","#DDC9C9",8.07547844750492
"Chatham-07","21",2004,903,11182,"developed","developed","Developed, Open Space","#DDC9C9",8.07547844750492
"Chatham-07","21",2006,903,11182,"developed","developed","Developed, Open Space","#DDC9C9",8.07547844750492
"Chatham-07","21",2008,903,11182,"developed","developed","Developed, Open Space","#DDC9C9",8.07547844750492
"Chatham-07","21",2011,903,11182,"developed","developed","Developed, Open Space","#DDC9C9",8.07547844750492
"Chatham-07","21",2013,903,11182,"developed","developed","Developed, Open Space","#DDC9C9",8.07547844750492
"Chatham-07","21",2016,903,11182,"developed","developed","Developed, Open Space","#DDC9C9",8.07547844750492
"Chatham-07","21",2019,1030,11182,"developed","developed","Developed, Open Space","#DDC9C9",9.21123233768557
"Chatham-07","21",2021,1030,11182,"developed","developed","Developed, Open Space","#DDC9C9",9.21123233768557
"Chatham-07","22",2001,15,11182,"developed","developed","Developed, Low Intensity","#D89382",0.134144160257557
"Chatham-07","22",2004,15,11182,"developed","developed","Developed, Low Intensity","#D89382",0.134144160257557
"Chatham-07","22",2006,15,11182,"developed","developed","Developed, Low Intensity","#D89382",0.134144160257557
"Chatham-07","22",2008,15,11182,"developed","developed","Developed, Low Intensity","#D89382",0.134144160257557
"Chatham-07","22",2011,15,11182,"developed","developed","Developed, Low Intensity","#D89382",0.134144160257557
"Chatham-07","22",2013,15,11182,"developed","developed","Developed, Low Intensity","#D89382",0.134144160257557
"Chatham-07","22",2016,15,11182,"developed","developed","Developed, Low Intensity","#D89382",0.134144160257557
"Chatham-07","22",2019,37,11182,"developed","developed","Developed, Low Intensity","#D89382",0.330888928635307
"Chatham-07","22",2021,37,11182,"developed","developed","Developed, Low Intensity","#D89382",0.330888928635307
"Chatham-07","23",2001,0,11182,"developed","developed","Developed, Medium Intensity","#ED0000",0
"Chatham-07","23",2004,0,11182,"developed","developed","Developed, Medium Intensity","#ED0000",0
"Chatham-07","23",2006,0,11182,"developed","developed","Developed, Medium Intensity","#ED0000",0
"Chatham-07","23",2008,0,11182,"developed","developed","Developed, Medium Intensity","#ED0000",0
"Chatham-07","23",2011,0,11182,"developed","developed","Developed, Medium Intensity","#ED0000",0
"Chatham-07","23",2013,0,11182,"developed","developed","Developed, Medium Intensity","#ED0000",0
"Chatham-07","23",2016,0,11182,"developed","developed","Developed, Medium Intensity","#ED0000",0
"Chatham-07","23",2019,12,11182,"developed","developed","Developed, Medium Intensity","#ED0000",0.107315328206045
"Chatham-07","23",2021,12,11182,"developed","developed","Developed, Medium Intensity","#ED0000",0.107315328206045
"Chatham-07","24",2001,0,11182,"developed","developed","Developed, High Intensity","#AA0000",0
"Chatham-07","24",2004,0,11182,"developed","developed","Developed, High Intensity","#AA0000",0
"Chatham-07","24",2006,0,11182,"developed","developed","Developed, High Intensity","#AA0000",0
"Chatham-07","24",2008,0,11182,"developed","developed","Developed, High Intensity","#AA0000",0
"Chatham-07","24",2011,0,11182,"developed","developed","Developed, High Intensity","#AA0000",0
"Chatham-07","24",2013,0,11182,"developed","developed","Developed, High Intensity","#AA0000",0
"Chatham-07","24",2016,0,11182,"developed","developed","Developed, High Intensity","#AA0000",0
"Chatham-07","24",2019,0,11182,"developed","developed","Developed, High Intensity","#AA0000",0
"Chatham-07","24",2021,0,11182,"developed","developed","Developed, High Intensity","#AA0000",0
"Chatham-07","31",2001,0,11182,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Chatham-07","31",2004,0,11182,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Chatham-07","31",2006,0,11182,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Chatham-07","31",2008,0,11182,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Chatham-07","31",2011,0,11182,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Chatham-07","31",2013,0,11182,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Chatham-07","31",2016,0,11182,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Chatham-07","31",2019,0,11182,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Chatham-07","31",2021,0,11182,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Chatham-07","41",2001,5157,11182,"forest","deciduous forest","Deciduous Forest","#68AA63",46.118762296548
"Chatham-07","41",2004,4957,11182,"forest","deciduous forest","Deciduous Forest","#68AA63",44.3301734931139
"Chatham-07","41",2006,5000,11182,"forest","deciduous forest","Deciduous Forest","#68AA63",44.7147200858523
"Chatham-07","41",2008,5036,11182,"forest","deciduous forest","Deciduous Forest","#68AA63",45.0366660704704
"Chatham-07","41",2011,5103,11182,"forest","deciduous forest","Deciduous Forest","#68AA63",45.6358433196208
"Chatham-07","41",2013,5125,11182,"forest","deciduous forest","Deciduous Forest","#68AA63",45.8325880879986
"Chatham-07","41",2016,5048,11182,"forest","deciduous forest","Deciduous Forest","#68AA63",45.1439813986764
"Chatham-07","41",2019,4966,11182,"forest","deciduous forest","Deciduous Forest","#68AA63",44.4106599892685
"Chatham-07","41",2021,5016,11182,"forest","deciduous forest","Deciduous Forest","#68AA63",44.857807190127
"Chatham-07","42",2001,1309,11182,"forest","evergreen forest","Evergreen Forest","#1C6330",11.7063137184761
"Chatham-07","42",2004,1230,11182,"forest","evergreen forest","Evergreen Forest","#1C6330",10.9998211411197
"Chatham-07","42",2006,1244,11182,"forest","evergreen forest","Evergreen Forest","#1C6330",11.12502235736
"Chatham-07","42",2008,1259,11182,"forest","evergreen forest","Evergreen Forest","#1C6330",11.2591665176176
"Chatham-07","42",2011,1363,11182,"forest","evergreen forest","Evergreen Forest","#1C6330",12.1892326954033
"Chatham-07","42",2013,1207,11182,"forest","evergreen forest","Evergreen Forest","#1C6330",10.7941334287247
"Chatham-07","42",2016,1089,11182,"forest","evergreen forest","Evergreen Forest","#1C6330",9.73886603469862
"Chatham-07","42",2019,1107,11182,"forest","evergreen forest","Evergreen Forest","#1C6330",9.89983902700769
"Chatham-07","42",2021,1250,11182,"forest","evergreen forest","Evergreen Forest","#1C6330",11.1786800214631
"Chatham-07","43",2001,1440,11182,"forest","mixed forest","Mixed Forest","#B5C98E",12.8778393847255
"Chatham-07","43",2004,1480,11182,"forest","mixed forest","Mixed Forest","#B5C98E",13.2355571454123
"Chatham-07","43",2006,1492,11182,"forest","mixed forest","Mixed Forest","#B5C98E",13.3428724736183
"Chatham-07","43",2008,1504,11182,"forest","mixed forest","Mixed Forest","#B5C98E",13.4501878018244
"Chatham-07","43",2011,1527,11182,"forest","mixed forest","Mixed Forest","#B5C98E",13.6558755142193
"Chatham-07","43",2013,1530,11182,"forest","mixed forest","Mixed Forest","#B5C98E",13.6827043462708
"Chatham-07","43",2016,1509,11182,"forest","mixed forest","Mixed Forest","#B5C98E",13.4949025219102
"Chatham-07","43",2019,1500,11182,"forest","mixed forest","Mixed Forest","#B5C98E",13.4144160257557
"Chatham-07","43",2021,1682,11182,"forest","mixed forest","Mixed Forest","#B5C98E",15.0420318368807
"Chatham-07","52",2001,260,11182,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",2.32516544446432
"Chatham-07","52",2004,286,11182,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",2.55768198891075
"Chatham-07","52",2006,223,11182,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.99427651582901
"Chatham-07","52",2008,378,11182,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",3.38043283849043
"Chatham-07","52",2011,113,11182,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.01055267394026
"Chatham-07","52",2013,115,11182,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.0284385619746
"Chatham-07","52",2016,400,11182,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",3.57717760686818
"Chatham-07","52",2019,655,11182,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",5.85762833124665
"Chatham-07","52",2021,280,11182,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",2.50402432480773
"Chatham-07","71",2001,163,11182,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.45769987479878
"Chatham-07","71",2004,394,11182,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",3.52351994276516
"Chatham-07","71",2006,404,11182,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",3.61294938293686
"Chatham-07","71",2008,207,11182,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.85118941155428
"Chatham-07","71",2011,272,11182,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.43248077267036
"Chatham-07","71",2013,398,11182,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",3.55929171883384
"Chatham-07","71",2016,327,11182,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.92434269361474
"Chatham-07","71",2019,49,11182,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.438204256841352
"Chatham-07","71",2021,49,11182,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.438204256841352
"Chatham-07","81",2001,1889,11182,"planted","pasture","Pasture/Hay","#DBD83D",16.893221248435
"Chatham-07","81",2004,1871,11182,"planted","pasture","Pasture/Hay","#DBD83D",16.7322482561259
"Chatham-07","81",2006,1847,11182,"planted","pasture","Pasture/Hay","#DBD83D",16.5176175997138
"Chatham-07","81",2008,1835,11182,"planted","pasture","Pasture/Hay","#DBD83D",16.4103022715078
"Chatham-07","81",2011,1842,11182,"planted","pasture","Pasture/Hay","#DBD83D",16.472902879628
"Chatham-07","81",2013,1842,11182,"planted","pasture","Pasture/Hay","#DBD83D",16.472902879628
"Chatham-07","81",2016,1842,11182,"planted","pasture","Pasture/Hay","#DBD83D",16.472902879628
"Chatham-07","81",2019,1771,11182,"planted","pasture","Pasture/Hay","#DBD83D",15.8379538544089
"Chatham-07","81",2021,1771,11182,"planted","pasture","Pasture/Hay","#DBD83D",15.8379538544089
"Chatham-07","82",2001,0,11182,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Chatham-07","82",2004,0,11182,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Chatham-07","82",2006,0,11182,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Chatham-07","82",2008,0,11182,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Chatham-07","82",2011,0,11182,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Chatham-07","82",2013,0,11182,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Chatham-07","82",2016,0,11182,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Chatham-07","82",2019,0,11182,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Chatham-07","82",2021,0,11182,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Chatham-07","90",2001,36,11182,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.321945984618136
"Chatham-07","90",2004,36,11182,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.321945984618136
"Chatham-07","90",2006,36,11182,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.321945984618136
"Chatham-07","90",2008,36,11182,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.321945984618136
"Chatham-07","90",2011,36,11182,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.321945984618136
"Chatham-07","90",2013,36,11182,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.321945984618136
"Chatham-07","90",2016,36,11182,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.321945984618136
"Chatham-07","90",2019,42,11182,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.375603648721159
"Chatham-07","90",2021,42,11182,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.375603648721159
"Chatham-07","95",2001,0,11182,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-07","95",2004,0,11182,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-07","95",2006,0,11182,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-07","95",2008,0,11182,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-07","95",2011,0,11182,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-07","95",2013,0,11182,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-07","95",2016,0,11182,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-07","95",2019,0,11182,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-07","95",2021,0,11182,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Chatham-08","11",2001,65,11157,"water","water","Open Water","#476BA0",0.582593887245675
"Chatham-08","11",2004,64,11157,"water","water","Open Water","#476BA0",0.573630904364973
"Chatham-08","11",2006,59,11157,"water","water","Open Water","#476BA0",0.528815989961459
"Chatham-08","11",2008,62,11157,"water","water","Open Water","#476BA0",0.555704938603567
"Chatham-08","11",2011,61,11157,"water","water","Open Water","#476BA0",0.546741955722865
"Chatham-08","11",2013,61,11157,"water","water","Open Water","#476BA0",0.546741955722865
"Chatham-08","11",2016,64,11157,"water","water","Open Water","#476BA0",0.573630904364973
"Chatham-08","11",2019,64,11157,"water","water","Open Water","#476BA0",0.573630904364973
"Chatham-08","11",2021,64,11157,"water","water","Open Water","#476BA0",0.573630904364973
"Chatham-08","21",2001,1100,11157,"developed","developed","Developed, Open Space","#DDC9C9",9.85928116877297
"Chatham-08","21",2004,1100,11157,"developed","developed","Developed, Open Space","#DDC9C9",9.85928116877297
"Chatham-08","21",2006,1123,11157,"developed","developed","Developed, Open Space","#DDC9C9",10.0654297750291
"Chatham-08","21",2008,1123,11157,"developed","developed","Developed, Open Space","#DDC9C9",10.0654297750291
"Chatham-08","21",2011,1132,11157,"developed","developed","Developed, Open Space","#DDC9C9",10.1460966209555
"Chatham-08","21",2013,1132,11157,"developed","developed","Developed, Open Space","#DDC9C9",10.1460966209555
"Chatham-08","21",2016,1132,11157,"developed","developed","Developed, Open Space","#DDC9C9",10.1460966209555
"Chatham-08","21",2019,1205,11157,"developed","developed","Developed, Open Space","#DDC9C9",10.8003943712468
"Chatham-08","21",2021,1205,11157,"developed","developed","Developed, Open Space","#DDC9C9",10.8003943712468
"Chatham-08","22",2001,79,11157,"developed","developed","Developed, Low Intensity","#D89382",0.708075647575513
"Chatham-08","22",2004,79,11157,"developed","developed","Developed, Low Intensity","#D89382",0.708075647575513
"Chatham-08","22",2006,83,11157,"developed","developed","Developed, Low Intensity","#D89382",0.743927579098324
"Chatham-08","22",2008,83,11157,"developed","developed","Developed, Low Intensity","#D89382",0.743927579098324
"Chatham-08","22",2011,83,11157,"developed","developed","Developed, Low Intensity","#D89382",0.743927579098324
"Chatham-08","22",2013,83,11157,"developed","developed","Developed, Low Intensity","#D89382",0.743927579098324
"Chatham-08","22",2016,83,11157,"developed","developed","Developed, Low Intensity","#D89382",0.743927579098324
"Chatham-08","22",2019,156,11157,"developed","developed","Developed, Low Intensity","#D89382",1.39822532938962
"Chatham-08","22",2021,156,11157,"developed","developed","Developed, Low Intensity","#D89382",1.39822532938962
"Chatham-08","23",2001,7,11157,"developed","developed","Developed, Medium Intensity","#ED0000",0.0627408801649189
"Chatham-08","23",2004,7,11157,"developed","developed","Developed, Medium Intensity","#ED0000",0.0627408801649189
"Chatham-08","23",2006,10,11157,"developed","developed","Developed, Medium Intensity","#ED0000",0.089629828807027
"Chatham-08","23",2008,10,11157,"developed","developed","Developed, Medium Intensity","#ED0000",0.089629828807027
"Chatham-08","23",2011,10,11157,"developed","developed","Developed, Medium Intensity","#ED0000",0.089629828807027
"Chatham-08","23",2013,10,11157,"developed","developed","Developed, Medium Intensity","#ED0000",0.089629828807027
"Chatham-08","23",2016,10,11157,"developed","developed","Developed, Medium Intensity","#ED0000",0.089629828807027
"Chatham-08","23",2019,44,11157,"developed","developed","Developed, Medium Intensity","#ED0000",0.394371246750919
"Chatham-08","23",2021,44,11157,"developed","developed","Developed, Medium Intensity","#ED0000",0.394371246750919
"Chatham-08","24",2001,0,11157,"developed","developed","Developed, High Intensity","#AA0000",0
"Chatham-08","24",2004,0,11157,"developed","developed","Developed, High Intensity","#AA0000",0
